_id,name,animal,released,age,desc,size,personality,price,sold,popularity,category_id,images
65c65afd9d77f1ff7a983396,Eileen,fish,2022-12-07 11:55:43.622,4,Adventurous outdoor pal,Micro,Outgoing,7693,false,1558,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/2.png
65c65afd9d77f1ff7a983397,Rosa,fish,2023-02-25 11:55:43.801,14,Affectionate lap warmer,Small,Creative,29248,false,1651,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/13.png
65c65afd9d77f1ff7a983398,Lindsey,cat,2022-10-21 11:55:44.045,13,"Playful, aquatic explorer",Ginormous,Humorous,27477,false,947,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/13.png
65c65afd9d77f1ff7a983399,Raymond,bird,2023-11-08 11:55:44.273,5,"Playful, destructive gremlin",Medium,Curious,4542,true,1122,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/20.png
65c65afd9d77f1ff7a98339a,Alton,bird,2022-11-27 11:55:44.647,0,Playful water enthusiast,Tiny,Affectionate,1372,false,1343,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/12.png
65c65afd9d77f1ff7a98339b,Linda,cat,2023-10-03 11:55:44.855,0,Adventurous outdoor pal,Small,Respectful,28211,false,805,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/12.png
65c65afd9d77f1ff7a98339c,Morris,cat,2023-07-17 11:55:45.250,15,"Inquisitive, feathered explorer",Large,Introspective,28430,false,1558,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/3.png
65c65afd9d77f1ff7a98339d,Arthur,fish,2022-10-09 11:55:45.448,2,"Independent, feathery acrobat",Tiny,Easygoing,15960,false,1009,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/4.png
65c65afd9d77f1ff7a98339e,Ann,dog,2023-03-20 11:55:45.809,13,"Tiny, destructive hurricane",Micro,Curious,11134,true,158,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/13.png
65c65afd9d77f1ff7a98339f,Ernest,bird,2024-01-28 11:55:46.009,9,"Playful, feathery kleptomaniac",Small,Playful,18945,false,1146,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/15.png
65c65afd9d77f1ff7a9833a0,Catherine,dog,2023-10-16 11:55:46.383,5,Fin-tastic underwater dancer,Large,Alert,9336,false,412,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/11.png
65c65afd9d77f1ff7a9833a1,James,dog,2023-01-18 11:55:46.697,12,"Independent, mischievous floof",Micro,Motivated,21823,false,1139,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/0.png
65c65afd9d77f1ff7a9833a2,Deborah,cat,2023-11-09 11:55:46.968,3,Purring stress reliever,Tiny,Strong,26968,false,823,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/17.png
65c65afd9d77f1ff7a9833a3,Lelia,fish,2023-06-16 11:55:47.205,0,"Nocturnal, squeaking mischief",Large,Thoughtful,22764,false,803,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/10.png
65c65afd9d77f1ff7a9833a4,Herbert,bird,2023-08-01 11:55:47.398,14,"Playful, feathery kleptomaniac",Ginormous,Quick-witted,3807,false,1411,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/23.png
65c65afd9d77f1ff7a9833a5,Harry,cat,2023-03-16 11:55:47.792,5,Scales in unexpected places,Tiny,Sincere,4455,false,1875,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/9.png
65c65afd9d77f1ff7a9833a6,Roderick,dog,2023-10-05 11:55:47.976,3,"Soft, silent companion",Large,Peace-loving,7077,false,884,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/2.png
65c65afd9d77f1ff7a9833a7,Charles,dog,2023-08-24 11:55:48.413,3,Purring stress reliever,Ginormous,Thoughtful,1961,false,1349,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/4.png
65c65afd9d77f1ff7a9833a8,Richard,fish,2023-02-26 11:55:48.603,15,"Playful, feathery kleptomaniac",Ginormous,Optimistic,10459,false,1340,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/12.png
65c65afd9d77f1ff7a9833a9,Jessica,fish,2023-01-30 11:55:48.793,0,Curious feathered friend,Ginormous,Intuitive,11986,false,1943,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/8.png
65c65afd9d77f1ff7a9833aa,Nicole,cat,2023-10-06 11:55:49.219,5,Playful water enthusiast,Medium,Assertive,25673,false,1075,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/3.png
65c65afd9d77f1ff7a9833ab,Arthur,bird,2023-08-20 11:55:49.643,3,"Nocturnal, chirping serenade",Medium,Frank,239,false,1939,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/10.png
65c65afd9d77f1ff7a9833ac,Craig,dog,2023-10-30 11:55:49.851,7,Busy shelled housemate,Tiny,Unique,25419,false,1507,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/4.png
65c65afd9d77f1ff7a9833ad,Elin,bird,2023-03-19 11:55:50.106,11,Independent cuddle monster,Ginormous,Honest,25040,false,650,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/18.png
65c65afd9d77f1ff7a9833ae,Mary,bird,2023-06-29 11:55:50.321,10,Independent cuddle monster,Small,Problem-solver,24826,false,1488,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/14.png
65c65afd9d77f1ff7a9833af,Margaret,bird,2023-05-23 11:55:50.736,1,Clumsy fur tornado,Micro,Enthusiastic,21099,true,23,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/7.png
65c65afd9d77f1ff7a9833b0,Evelyn,bird,2023-02-13 11:55:50.971,11,Affectionate lap warmer,Medium,Warm,27464,false,1636,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/12.png
65c65afd9d77f1ff7a9833b1,Kyle,cat,2023-03-13 11:55:51.161,11,Feathery cuddle monster,Small,Romantic,21288,false,899,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/1.png
65c65afd9d77f1ff7a9833b2,Charlie,bird,2023-03-07 11:55:51.363,10,"Busy, burrowing resident",Small,Honest,27653,false,88,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/7.png
65c65afd9d77f1ff7a9833b3,Heather,dog,2023-11-08 11:55:51.724,4,"Playful, destructive gremlin",Large,Balanced,25120,false,572,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/18.png
65c65afd9d77f1ff7a9833b4,George,bird,2023-11-13 11:55:51.902,13,"Independent, mischievous fluffball",Micro,Observant,11361,false,1369,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/13.png
65c65afd9d77f1ff7a9833b5,Celestine,fish,2024-02-07 11:55:52.216,0,Feathered dust bunny creator,Micro,Efficient,12598,false,1456,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/14.png
65c65afd9d77f1ff7a9833b6,Ethel,dog,2023-08-10 11:55:52.599,14,Independent cuddle monster,Large,Precise,14234,false,447,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/21.png
65c65afd9d77f1ff7a9833b7,Charlene,bird,2023-10-30 11:55:52.766,2,"Busy, burrowing resident",Small,Intellectual,21712,false,303,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/3.png
65c65afd9d77f1ff7a9833b8,Billy,fish,2023-11-21 11:55:53.011,5,Shedding cuddle monster,Ginormous,Self-disciplined,20279,true,876,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/8.png
65c65afd9d77f1ff7a9833b9,Julius,dog,2023-06-01 11:55:53.244,12,Purring symphony composer,Ginormous,Independent,26503,false,172,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/12.png
65c65afd9d77f1ff7a9833ba,Larry,bird,2023-03-02 11:55:53.445,4,"Soft, slobbery companion",Large,Flexible,19830,false,1797,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/2.png
65c65afd9d77f1ff7a9833bb,Lela,cat,2023-05-03 11:55:53.658,9,Waddling ball of sunshine,Ginormous,Efficient,15815,false,1798,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/1.png
65c65afd9d77f1ff7a9833bc,Raymond,dog,2023-02-16 11:55:54.068,9,Purring stress reliever,Micro,Balanced,18708,false,29,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/16.png
65c65afd9d77f1ff7a9833bd,Timothy,bird,2022-11-22 11:55:54.263,4,"Busy, burrowing resident",Large,Individualistic,15787,true,1213,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/20.png
65c65afd9d77f1ff7a9833be,Patrick,cat,2023-10-10 11:55:54.456,15,"Playful, aquatic explorer",Micro,Strong,20271,true,1206,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/8.png
65c65afd9d77f1ff7a9833bf,Benjamin,bird,2023-06-27 11:55:54.683,4,"Vocal, opinionated friend",Tiny,Persuasive,11538,false,1806,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/2.png
65c65afd9d77f1ff7a9833c0,Joanna,bird,2023-09-30 11:55:54.876,6,Purring dust bunny magnet,Medium,Leader,4872,false,924,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/12.png
65c65afd9d77f1ff7a9833c1,Marcelle,dog,2023-08-14 11:55:55.111,8,Loyal furball friend,Small,Determined,4798,false,804,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/11.png
65c65afd9d77f1ff7a9833c2,Marc,cat,2023-05-24 11:55:55.316,7,"Energetic, bark-happy comedian",Small,Selfless,21229,false,945,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/33.png
65c65afd9d77f1ff7a9833c3,Jeff,bird,2023-10-10 11:55:55.531,7,Purring dust bunny magnet,Tiny,Funny,8627,false,712,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/17.png
65c65afd9d77f1ff7a9833c4,Kenny,bird,2023-09-16 11:55:55.732,5,"Aloof, feathered watcher",Tiny,Funny,20359,false,1573,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/8.png
65c65afd9d77f1ff7a9833c5,Ralph,bird,2023-03-24 11:55:55.917,9,Happy tail wagger,Tiny,Peace-loving,22789,true,1361,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/17.png
65c65afd9d77f1ff7a9833c6,Micheal,fish,2023-03-14 11:55:56.131,1,Fin-tastic underwater dancer,Medium,Optimistic,19165,false,927,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/15.png
65c65afd9d77f1ff7a9833c7,Ken,bird,2022-11-23 11:55:56.417,3,Busy shelled housemate,Small,Friendly,20102,false,893,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/0.png
65c65afd9d77f1ff7a9833c8,George,bird,2023-12-29 11:55:56.621,15,"Soft, quiet cuddlebug",Small,Respectful,12902,false,318,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/5.png
65c65afd9d77f1ff7a9833c9,Renae,dog,2023-08-19 11:55:56.979,10,"Busy, burrowing resident",Small,Respectful,1626,false,1140,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/9.png
65c65afd9d77f1ff7a9833ca,Pauline,bird,2023-09-26 11:55:57.334,3,"Independent, nocturnal shadow",Medium,Dependable,2752,false,548,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/11.png
65c65afd9d77f1ff7a9833cb,Virginia,cat,2023-10-21 11:55:57.558,14,"Soft, silent companion",Large,Efficient,24340,true,220,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/32.png
65c65afd9d77f1ff7a9833cc,Mary,dog,2023-08-25 11:55:57.780,15,"Playful, feathery kleptomaniac",Ginormous,Intellectual,2528,false,1310,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/18.png
65c65afd9d77f1ff7a9833cd,Roman,fish,2023-08-06 11:55:58.021,13,Busy shelled housemate,Small,Funny,13210,false,257,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/12.png
65c65afd9d77f1ff7a9833ce,Ruth,cat,2023-07-28 11:55:58.412,3,"Nocturnal, squeaking mischief",Ginormous,Individualistic,9489,false,610,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/20.png
65c65afd9d77f1ff7a9833cf,Anita,dog,2023-03-02 11:55:58.767,9,Energetic barking alarm,Medium,Optimistic,26807,false,1978,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/7.png
65c65afd9d77f1ff7a9833d0,Dung,cat,2023-01-31 11:55:58.987,12,"Curious, whiskered investigator",Medium,Observant,25172,false,279,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/2.png
65c65afd9d77f1ff7a9833d1,Louise,dog,2023-12-25 11:55:59.216,14,"Soft, curious companion",Micro,Problem-solver,903,false,890,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/14.png
65c65afd9d77f1ff7a9833d2,Clara,fish,2023-06-10 11:55:59.431,1,"Soft, quiet cuddlebug",Tiny,Charismatic,4131,false,1540,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/0.png
65c65afd9d77f1ff7a9833d3,Ann,dog,2022-12-04 11:55:59.618,6,Trustworthy sidekick,Micro,Reliable,21519,false,525,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/9.png
65c65afd9d77f1ff7a9833d4,Robert,bird,2023-04-28 11:56:00.063,4,"Soft, quiet cuddlebug",Small,Bold,3019,true,161,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/22.png
65c65afd9d77f1ff7a9833d5,Bettie,dog,2023-11-26 11:56:00.288,10,"Soft, curious companion",Ginormous,Flexible,23737,true,216,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/13.png
65c65afd9d77f1ff7a9833d6,Madonna,fish,2023-02-03 11:56:00.480,5,Sunbeam-loving fluffball,Large,Persuasive,17037,false,485,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/10.png
65c65afd9d77f1ff7a9833d7,Nedra,cat,2023-12-09 11:56:00.741,2,Feathered dust bunny creator,Large,Visionary,24020,false,241,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/30.png
65c65afd9d77f1ff7a9833d8,Ruth,fish,2023-05-14 11:56:00.913,4,"Quiet, shelled observer",Tiny,Charming,532,false,81,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/1.png
65c65afd9d77f1ff7a9833d9,Roberta,dog,2023-07-18 11:56:01.223,11,"Soft, silent companion",Large,Methodical,15941,false,298,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/14.png
65c65afd9d77f1ff7a9833da,Carolyn,cat,2023-02-07 11:56:01.477,9,"Playful, feathery kleptomaniac",Large,Organized,4254,false,1637,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/33.png
65c65afd9d77f1ff7a9833db,Robert,bird,2023-03-25 11:56:01.687,6,"Independent, mischievous floof",Tiny,Sincere,9626,true,813,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/9.png
65c65afd9d77f1ff7a9833dc,Lori,cat,2023-09-08 11:56:01.904,7,"Chatty, opinionated alarm clock",Tiny,Mature,12646,false,134,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/19.png
65c65afd9d77f1ff7a9833dd,Dale,dog,2024-02-02 11:56:02.149,13,"Soft, quiet cuddlebug",Tiny,Creative,15460,false,823,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/9.png
65c65afd9d77f1ff7a9833de,Joseph,fish,2023-09-19 11:56:02.342,10,Affectionate lap warmer,Medium,Charismatic,15489,true,1002,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/7.png
65c65afd9d77f1ff7a9833df,Donna,cat,2023-06-08 11:56:02.527,5,"Cheeky, feathered acrobat",Medium,Frank,13046,true,763,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/34.png
65c65afd9d77f1ff7a9833e0,Frieda,bird,2023-08-13 11:56:02.964,9,"Independent, mischievous floof",Ginormous,Calm,13205,false,1812,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/17.png
65c65afd9d77f1ff7a9833e1,Bonnie,cat,2023-05-17 11:56:03.194,8,Purring dust bunny magnet,Ginormous,Energetic,22736,false,855,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/6.png
65c65afd9d77f1ff7a9833e2,Arlene,dog,2023-01-13 11:56:03.389,3,"Soft, slobbery companion",Medium,Alert,24038,false,136,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/23.png
65c65afd9d77f1ff7a9833e3,Sally,dog,2023-06-12 11:56:03.594,8,"Soft, slobbery companion",Small,Methodical,10770,true,902,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/20.png
65c65afd9d77f1ff7a9833e4,Darren,cat,2024-01-17 11:56:03.778,5,Feathery cuddle monster,Ginormous,Curious,19343,false,1231,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/3.png
65c65afd9d77f1ff7a9833e5,Randy,dog,2023-01-25 11:56:04.025,14,"Playful, feathery kleptomaniac",Micro,Playful,18397,false,1153,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/7.png
65c65afd9d77f1ff7a9833e6,Kathleen,bird,2023-04-02 11:56:04.245,0,"Cheeky, feathered acrobat",Micro,Mature,24626,false,9,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/12.png
65c65afd9d77f1ff7a9833e7,Robert,dog,2023-02-10 11:56:04.434,6,"Nocturnal, chirping serenade",Tiny,Introspective,6558,false,1591,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/8.png
65c65afd9d77f1ff7a9833e8,Nelson,cat,2023-08-12 11:56:04.825,4,"Cheeky, feathered acrobat",Ginormous,Efficient,15154,false,1729,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/0.png
65c65afd9d77f1ff7a9833e9,Deanna,bird,2023-03-02 11:56:05.039,6,"Vocal, opinionated friend",Micro,Sensitive,13369,false,451,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/11.png
65c65afd9d77f1ff7a9833ea,Jack,fish,2023-12-09 11:56:05.393,4,Feathery cuddle monster,Tiny,Respectful,8223,false,1977,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/10.png
65c65afd9d77f1ff7a9833eb,Francis,dog,2023-10-01 11:56:05.789,0,Fin-tastic underwater dancer,Medium,Alert,3068,false,1735,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/0.png
65c65afd9d77f1ff7a9833ec,Lazaro,dog,2023-06-09 11:56:05.997,10,"Playful, feathery chatterbox",Small,Empathetic,26806,false,748,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/18.png
65c65afd9d77f1ff7a9833ed,Linda,fish,2023-03-16 11:56:06.178,10,"Independent, mischievous floof",Small,Leader,1156,false,616,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/8.png
65c65afd9d77f1ff7a9833ee,Ann,fish,2023-03-13 11:56:06.459,8,"Trusty, shadow-like companion",Micro,Charming,22729,false,365,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/0.png
65c65afd9d77f1ff7a9833ef,Rachel,fish,2023-06-20 11:56:06.878,7,"Sleepy, snoring cuddle monster",Tiny,Flexible,11770,false,1118,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/7.png
65c65afd9d77f1ff7a9833f0,Larry,cat,2023-01-06 11:56:07.061,9,"Inquisitive, feathered explorer",Large,Self-disciplined,16934,false,683,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/8.png
65c65afd9d77f1ff7a9833f1,Kristin,bird,2022-09-30 11:56:07.427,0,"Curious, whiskered investigator",Micro,Quick-witted,27727,false,760,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/23.png
65c65afd9d77f1ff7a9833f2,Genevie,dog,2023-04-15 11:56:07.797,10,"Energetic, bark-happy comedian",Tiny,Quick-witted,546,false,353,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/11.png
65c65afd9d77f1ff7a9833f3,Hazel,cat,2023-09-13 11:56:08.191,1,"Independent, mischievous fluffball",Medium,Level-headed,9760,false,225,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/13.png
65c65afd9d77f1ff7a9833f4,Daron,dog,2024-01-07 11:56:08.558,0,Purring symphony composer,Tiny,Persuasive,13278,true,1265,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/22.png
65c65afd9d77f1ff7a9833f5,Bessie,dog,2023-11-13 11:56:08.742,3,"Chatty, opinionated alarm clock",Medium,Playful,24421,false,431,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/4.png
65c65afd9d77f1ff7a9833f6,Timothy,fish,2023-09-11 11:56:08.921,12,Shedding purring machine,Micro,Intuitive,8361,false,530,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/6.png
65c65afd9d77f1ff7a9833f7,Amy,dog,2023-12-04 11:56:09.267,12,Curious feathered friend,Micro,Optimistic,12544,false,1713,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/9.png
65c65afd9d77f1ff7a9833f8,Cortez,dog,2024-01-11 11:56:09.461,8,"Inquisitive, feathered explorer",Large,Compassionate,28874,false,312,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/6.png
65c65afd9d77f1ff7a9833f9,Roy,bird,2023-02-06 11:56:09.667,1,Adventurous outdoor pal,Medium,Amiable,26187,false,1788,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/22.png
65c65afd9d77f1ff7a9833fa,Angela,cat,2023-01-06 11:56:09.872,10,"Soft, curious companion",Large,Unique,161,false,1880,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/1.png
65c65afd9d77f1ff7a9833fb,Martin,cat,2024-01-05 11:56:10.090,2,"Playful, feathery kleptomaniac",Tiny,Spontaneous,12720,false,94,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/13.png
65c65afd9d77f1ff7a9833fc,Shaun,cat,2023-06-29 11:56:10.423,11,"Soft, slobbery companion",Micro,Organized,2469,false,1684,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/16.png
65c65afd9d77f1ff7a9833fd,Jonathan,dog,2023-09-10 11:56:10.612,12,"Independent, mischievous fluffball",Medium,Honest,1136,false,214,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/19.png
65c65afd9d77f1ff7a9833fe,Mary,fish,2024-01-31 11:56:10.817,2,Waddling ball of sunshine,Small,Intuitive,14476,false,1449,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/8.png
65c65afd9d77f1ff7a9833ff,Robbie,dog,2023-02-23 11:56:11.017,0,"Vocal, opinionated friend",Medium,Optimistic,20310,false,45,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/1.png
65c65afd9d77f1ff7a983400,Eric,bird,2022-11-25 11:56:11.223,3,"Sleepy, snoring cuddle monster",Micro,Unique,18524,false,1856,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/24.png
65c65afd9d77f1ff7a983401,Dora,cat,2023-04-13 11:56:11.593,1,Loyal furball friend,Large,Respectful,5240,false,1864,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/9.png
65c65afd9d77f1ff7a983402,Ronald,fish,2023-04-25 11:56:11.963,6,Aloof feathered observer,Large,Flexible,12312,false,1512,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/11.png
65c65afd9d77f1ff7a983403,Edith,fish,2023-11-13 11:56:12.341,0,Independent house guest,Small,Visionary,18511,false,637,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/15.png
65c65afd9d77f1ff7a983404,Ashley,cat,2024-01-04 11:56:12.573,8,"Soft, silent companion",Ginormous,Adventurous,28966,false,827,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/27.png
65c65afd9d77f1ff7a983405,Brian,bird,2023-05-25 11:56:12.746,13,"Chatty, opinionated alarm clock",Large,Playful,17955,false,495,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/16.png
65c65afd9d77f1ff7a983406,Conrad,fish,2023-08-06 11:56:13.008,12,Curious feathered friend,Ginormous,Creative,19051,false,435,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/12.png
65c65afd9d77f1ff7a983407,John,dog,2023-05-14 11:56:13.364,13,Playful mischief maker,Micro,Respectful,12506,true,1287,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/3.png
65c65afd9d77f1ff7a983408,Faustino,cat,2023-03-24 11:56:13.533,2,"Inquisitive, feathered explorer",Medium,Neat,1761,false,1571,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/4.png
65c65afd9d77f1ff7a983409,Kenneth,cat,2023-06-26 11:56:13.734,1,Happy tail wagger,Tiny,Calm,10701,true,113,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/30.png
65c65afd9d77f1ff7a98340a,Angela,fish,2023-11-01 11:56:13.930,11,"Soft, slobbery companion",Ginormous,Energetic,14695,false,1562,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/10.png
65c65afd9d77f1ff7a98340b,Anne,cat,2023-05-16 11:56:14.159,11,Sunbeam-loving fluffball,Large,Loyal,24559,false,1332,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/16.png
65c65afd9d77f1ff7a98340c,Nereida,bird,2024-01-28 11:56:14.407,14,"Quiet, shelled observer",Small,Selfless,28788,false,1997,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/4.png
65c65afd9d77f1ff7a98340d,Irvin,dog,2023-12-21 11:56:14.784,0,"Aloof, feathered watcher",Large,Respectful,22801,false,712,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/10.png
65c65afd9d77f1ff7a98340e,William,fish,2023-10-04 11:56:14.995,10,"Vocal, opinionated friend",Medium,Reliable,15427,false,458,65c4fe35ad328e73f11fb8ff,https://cdn.animality.xyz/fish/6.png
65c65afd9d77f1ff7a98340f,Keith,dog,2023-08-12 11:56:15.219,15,"Independent, mischievous fluffball",Small,Caring,26196,true,396,65c4fbf8ad328e73f11fb8fb,https://cdn.animality.xyz/dog/2.png
65c65afd9d77f1ff7a983410,Donald,bird,2023-12-11 11:56:15.384,2,"Chatty, opinionated alarm clock",Medium,Mature,12300,false,1619,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/20.png
65c65afd9d77f1ff7a983411,Karen,cat,2023-07-24 11:56:15.610,9,"Nocturnal, squeaking mischief",Large,Honest,29364,false,472,65c4fd9aad328e73f11fb8fc,https://cdn.animality.xyz/cat/33.png
65c65afd9d77f1ff7a983412,John,bird,2024-02-06 11:56:15.799,3,Independent cuddle monster,Micro,Organized,148,false,956,65c4fe04ad328e73f11fb8fe,https://cdn.animality.xyz/bird/1.png
